ID	Type	SKU	Name	Product Code	size	color	pcs	Published	Is featured?	Visibility in catalog	Short description	Description	Date sale price starts	Date sale price ends	Tax status	Tax class	In stock?	Stock	Low stock amount	Backorders allowed?	Sold individually?	Weight (kg)	Length (cm)	Width (cm)	Height (cm)	Allow customer reviews?	Purchase note	Sale price	Regular price	Categories	Tags	Shipping class	Images	feature1	feature2	feature3	feature4	feature5	Download limit	Download expiry days	Parent	Grouped products	Upsells	Cross-sells	External URL	Button text	Position						
	simple	pack-3-0022	Hotpack - Drawstring Garbage Bag 60 Gallon  90cm x 110cm X-Large -  10 pcs x 12 rolls	HSMTBBR90110		Black	10 pcs 	1	0	visible	Hotpack - Drawstring Garbage Bag 60 Gallon  90cm x 110cm X-Large -  10 pcs x 12 rolls	Hotpack - Drawstring Garbage Bag 60 Gallon  90cm x 110cm X-Large -  10 pcs x 12 rolls- Great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go. With all of the same benefits of a traditional low density liner, plus the added features ideal for heavy-duty applications, this bag is designed to stand up to the toughest tasks. Plus, the dark black color hides the contents for a professional, more attractive waste management solution.				taxable		1			0	0					1		1848	Food Packaging > Food Bags > Plastic Bags	Drawstring Garbage Bag, spo-disabled		/hotpack-drawstring-garbage-bag-60-gallon-90cm-x-110cm-x-large-10-pcs-x-12-rolls.jpg	Great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go	With all of the same benefits of a traditional low density liner, plus the added features ideal for heavy-duty applications, this bag is designed to stand up to the toughest tasks	Plus, the dark black color hides the contents for a professional, more attractive waste management solution											0						
	simple	pack-3-0023	Hotpack - Heavy Duty Drawstring Kitchen Bags 18 Gallon 55cm x 65cm - 30 pcs x 12 rolls	HSMTBWR5565		Black	30 pcs 	1	0	visible	Hotpack - Heavy Duty Drawstring Kitchen Bags 18 Gallon 55cm x 65cm - 30 pcs x 12 rolls	Hotpack - Heavy Duty Drawstring Kitchen Bags 18 Gallon 55cm x 65cm - 30 pcs x 12 rolls - Great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go. With all of the same benefits of a traditional low density liner, plus the added features ideal for heavy-duty applications, this bag is designed to stand up to the toughest tasks. Plus, the dark black color hides the contents for a professional, more attractive waste management solution.				taxable		1			0	0					1		1544.4	Food Packaging > Food Bags > Plastic Bags	Drawstring Garbage Bag, spo-disabled		/hotpack-drawstring-heavy-duty-kitchen-bags-18-gallon-55cm-x-65cm-30-pcs-x-12-rolls.jpg,/hotpack-drawstring-heavy-duty-kitchen-bags-18-gallon-55cm-x-65cm-30-pcs-x-12-rolls-1.jpg	Great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go	With all of the same benefits of a traditional low density liner, plus the added features ideal for heavy-duty applications, this bag is designed to stand up to the toughest tasks	Plus, the dark black color hides the contents for a professional, more attractive waste management solution											0						
	simple	pack-3-0024	Hotpack - LD Garbage Bag 70 Gallon 105cm x 130cm Xxl - 20 kgs	LD105130HP		Black	20 kgs	1	0	visible	Hotpack - LD Garbage Bag 70 Gallon 105cm x 130cm Xxl - 20 Kgs	Hotpack - LD Garbage Bag 70 Gallon 105cm x 130cm Xxl - 20 kgs - Great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go. With all of the same benefits of a traditional low density liner, plus the added features ideal for heavy-duty applications, this bag is designed to stand up to the toughest tasks. Plus, the dark black color hides the contents for a professional, more attractive waste management solution.				taxable		1			0	0					1		2200	Food Packaging > Food Bags > Plastic Bags	Low Density Garbage Bags, spo-disabled		/hotpack-ld-garbage-bag-70-gallon-105cm-x-130cm-xxl-20-kgs.jpg,/hotpack-ld-garbage-bag-70-gallon-105cm-x-130cm-xxl-20-kgs-1.jpg	Great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go	With all of the same benefits of a traditional low density liner, plus the added features ideal for heavy-duty applications, this bag is designed to stand up to the toughest tasks	Plus, the dark black color hides the contents for a professional, more attractive waste management solution											0						
	simple	pack-3-0025	Hotpack - LD Garbage Bag 30 Gallon 65cm x 95cm Medium - 20 kgs	LD6595HP		Black	20 kgs	1	0	visible	Hotpack - LD Garbage Bag 30 Gallon 65cm x 95cm Medium - 20 kgs	Hotpack - LD Garbage Bag 30 Gallon 65cm x 95cm Medium - 20 kgs - Great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go. With all of the same benefits of a traditional low density liner, plus the added features ideal for heavy-duty applications, this bag is designed to stand up to the toughest tasks. Plus, the dark black color hides the contents for a professional, more attractive waste management solution.				taxable		1			0	0					1		2200	Food Packaging > Food Bags > Plastic Bags	Low Density Garbage Bags, spo-disabled		/hotpack-ld-garbage-bag-30-gallon-65cm-x-95cm-medium-20-kgs.jpg,/hotpack-ld-garbage-bag-30-gallon-65cm-x-95cm-medium-20-kgs-1.jpg	Great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go	With all of the same benefits of a traditional low density liner, plus the added features ideal for heavy-duty applications, this bag is designed to stand up to the toughest tasks	Plus, the dark black color hides the contents for a professional, more attractive waste management solution											0						
	simple	pack-3-0026	Hotpack - LD Garbage Bag 55 Gallon 80cm x 110cm Large - 20 kgs	LD80110HP		Black	20 kgs	1	0	visible	Hotpack - LD Garbage Bag 55 Gallon 80cm x 110cm Large - 20 kgs	Hotpack - LD Garbage Bag 55 Gallon 80cm x 110cm Large - 20 kgs - Great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go. With all of the same benefits of a traditional low density liner, plus the added features ideal for heavy-duty applications, this bag is designed to stand up to the toughest tasks. Plus, the dark black color hides the contents for a professional, more attractive waste management solution.				taxable		1			0	0					1		2200	Food Packaging > Food Bags > Plastic Bags	Low Density Garbage Bags, spo-disabled		/hotpack-ld-garbage-bag-55-gallon-80cm-x-110cm-large-20-kgs.jpg,/hotpack-ld-garbage-bag-55-gallon-80cm-x-110cm-large-20-kgs-1.jpg	Great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go	With all of the same benefits of a traditional low density liner, plus the added features ideal for heavy-duty applications, this bag is designed to stand up to the toughest tasks	Plus, the dark black color hides the contents for a professional, more attractive waste management solution											0						
	simple	pack-3-0027	Hotpack - Black Garbage Bag 95cm x 120cm - 20 kg	LD95120HP		Black	20 kgs	1	0	visible	Hotpack - Black Garbage Bag 95cm x 120cm - 20 kg	Hotpack - Black Garbage Bag 95cm x 120cm - 20 kg Great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go. With all of the same benefits of a traditional low density liner, plus the added features ideal for heavy-duty applications, this bag is designed to stand up to the toughest tasks. Plus, the dark black color hides the contents for a professional, more attractive waste management solution.				taxable		1			0	0					1		2200	Food Packaging > Food Bags > Plastic Bags	Low Density Garbage Bags, spo-disabled		/hotpack-black-garbage-bag-95cm-x-120cm-20-kg.jpg,/hotpack-black-garbage-bag-95cm-x-120cm-20-kg-1.jpg	Great for all of your waste management needs, this trash bag is the perfect solution for high traffic areas, like outdoor events where customers are on-the-go	With all of the same benefits of a traditional low density liner, plus the added features ideal for heavy-duty applications, this bag is designed to stand up to the toughest tasks	Plus, the dark black color hides the contents for a professional, more attractive waste management solution											0						
	simple	pack-3-0028	Hotpack - 4 Cup Plastic Carrier Black - 250 pcs	PCC4B		Black	250 pcs	1	0	visible	Hotpack - 4 Cup Plastic Carrier Black - 250 pcs	Hotpack - 4 Cup Plastic Carrier Black - 250 pcs - Black base cup carrier 4 partition				taxable		1			0	0					1		71500	Biodegradable Packaging > Straws	spo-disabled		/hotpack-4-cup-plastic-carrier-black-250-pcs.jpg	Black base cup carrier 4 partition	Hotpack allows indifferently all juice cup holders sizes and volumes												0						
	simple	pack-3-0029	Hotpack - Spoon Straw Wrapped Mix Color 8mm - 250 pcs x 20 packets	SS8WMIX		Mix Color	250 pcs	1	0	visible	Hotpack - Spoon Straw Wrapped Mix Color 8mm - 250 pcs x 20 packets	Hotpack - Spoon Straw Wrapped Mix Color 8mm - 250 pcs x 20 packets - Great for restaurants, coffee shops, and bars, this straw is the perfect match for all of your cold beverages! With its simple design, you can use it in a variety of settings to provide your customers with a convenient companion to their favorite drink!				taxable		1			0	0					1		3762	Food Packaging >  Containers > Portion Cups	Plastic, spo-disabled		/hotpack-spoon-straw-wrapped-mix-color-8mm-250-pcs-x-20-packets.jpg,/hotpack-spoon-straw-wrapped-mix-color-8mm-250-pcs-x-20-packets-1.jpg	Great for restaurants, coffee shops, and bars, this straw is the perfect match for all of your cold beverages!	With its simple design, you can use it in a variety of settings to provide your customers with a convenient companion to their favorite drink!												0						
	simple	pack-3-0030	Hotpack - Biodegradable Cling Film Food Warp 45cm x 400mtr - 6 pcs	BCF453HP		White	6 pcs	1	0	visible	Hotpack - Biodegradable Cling Film Food Warp 45cm x 400mtr - 6 pcs	"Hotpack - Biodegradable Cling Film Food Warp 45cm x 400mtr - 6 pcs - With the rising global demand for eco-friendly plastic products, hotpack is proud to offer bio-degradable pvc film for food wrapping material. Bio-wrap is an innovative, new concept product that uses biomass as raw materials. It is an environmentally friendly and harmless packaging material for living beings as it decomposes in nature when disposed of.

Korean biomass certificationusda biomass certification carbon footprint the oxidized biodegradable film is decomposed by microorganism, temperature, moisture, etc. In the natural state used after disposal and is virtually circulated to nature. Only using harmless raw material that is food grade and naturally obtained and no significant negative effect on the eco-system. Regular cling film is trashed and just like other plastic waste which doesn’t decompose as required and gets accumulated in nature around. It will affect the place where it is trashed whether in soil or ocean this will have an impact on our ecosystem. Hence by using this bio-degradable wrap, we can contribute to the safe being of nature.
"				taxable		1			0	0					1		1808.4	Food Packaging > Rolls > Foil And Film	Eco-Friendly, spo-disabled		/hotpack-biodegradable-cling-film-food-warp-45cm-x-400mtr-6-pcs.jpg,/hotpack-biodegradable-cling-film-food-warp-45cm-x-400mtr-6-pcs-1.jpg	This foodservice film is versatile to ensure proper fastening, but sturdy sufficient to withstand scrapes and spills	This design avoids openings between the exterior and the wrapping to guarantee that neither air enters the product, and that nothing escapes out within												0						
	simple	pack-3-0031	"Hotpack - Biodegradable 5-Compartment Tray 12.5"" Inch - 500 pcs"	BDAT5L		White	500 pcs	1	0	visible	"Hotpack - Biodegradable 5-Compartment Tray 12.5"" Inch - 500 pcs"	"Hotpack - Biodegradable 5-Compartment Tray 12.5"" Inch - 500 pcs - Hotpack global aims to provide the most high-quality recycled foodservice products in the packaging industry. It is our commitment to be sustainable and inspire everyone and others to spearhead the eco-friendly disposables initiative in order to decrease pollution and harmful waste. We work actively and aspires to create and lead a paradigm in which disposables are ultimately regenerative to the environment. 

All the products are designed to reduce your carbon footprint while providing the convenience of single-use serving-ware these products can be further used in the microwave to warm up items and serve. They are crafted from biodegradable, a plant-based by-product of sugarcane processing, these products help to waste and reduce deforestation by giving a sturdier and more nature-friendly alternative to paper. 

We believe in following a green and eco-lifestyle pathway for a sustainable in the future.

Prices for these products are inclusive of base and lid price. If only base is needed, please do let us know.  
"				taxable		1			0	0					1		121000	Food Packaging > Napkins And Cutlery > Plastic Utensils	Eco-Friendly, spo-disabled		/hotpack-biodegradable-5-compartment-tray-12.5-inch-500-pcs.jpg	Base and lids sold separately (Applicable to certain products)	Fits to use for roasting in the microwave oven and freezing in the refrigerator	Healthy, harmless, sanitary and safe for use	It is naturally degradable & eco-friendly	An ideal alternative to traditional plastic									0						
	simple	pack-3-0032	"Hotpack - Biodegradable Burger Box 6"" - 500 pcs"	BDBB6		White	500 pcs	1	0	visible	"Hotpack - Biodegradable Burger Box 6"" - 500 pcs"	"Hotpack - Biodegradable Burger Box 6"" - 500 pcs - Hotpack global aims to provide the most high-quality recycled foodservice products in the packaging industry. It is our commitment to be sustainable and inspire everyone and others to spearhead the eco-friendly disposables initiative in order to decrease pollution and harmful waste. We work actively and aspires to create and lead a paradigm in which disposables are ultimately regenerative to the environment. 

All the products are designed to reduce your carbon footprint while providing the convenience of single-use serving-ware these products can be further used in the microwave to warm up items and serve. They are crafted from biodegradable, a plant-based by-product of sugarcane processing, these products help to waste and reduce deforestation by giving a sturdier and more nature-friendly alternative to paper. 

We believe in following a green and eco-lifestyle pathway for a sustainable in the future.

Prices for these products are inclusive of base and lid price. If only base is needed, please do let us know.  
"				taxable		1			0	0					1		82500	Food Packaging > Food Boxes > Burger Boxes	Eco-Friendly, spo-disabled		/hotpack-biodegradable-burger-box-6-500-pcs.jpg	Base and lids sold separately (Applicable to certain products)	Fits to use for roasting in the microwave oven and freezing in the refrigerator	Healthy, harmless, sanitary and safe for use	It is naturally degradable & eco-friendly	An ideal alternative to traditional plastic									0						
	simple	pack-3-0033	Hotpack - Biodegradable Spoon - 2000 pcs	BDDSP		White	2000 pcs	1	0	visible	Hotpack - Biodegradable Spoon - 2000 pcs	"Hotpack - Biodegradable Spoon - 2000 pcs - Hotpack global aims to provide the most high-quality recycled foodservice products in the packaging industry. It is our commitment to be sustainable and inspire everyone and others to spearhead the eco-friendly disposables initiative in order to decrease pollution and harmful waste. We work actively and aspires to create and lead a paradigm in which disposables are ultimately regenerative to the environment. 

All the products are designed to reduce your carbon footprint while providing the convenience of single-use serving-ware these products can be further used in the microwave to warm up items and serve. They are crafted from biodegradable, a plant-based by-product of sugarcane processing, these products help to waste and reduce deforestation by giving a sturdier and more nature-friendly alternative to paper. 

We believe in following a green and eco-lifestyle pathway for a sustainable in the future.

Prices for these products are inclusive of base and lid price. If only base is needed, please do let us know.  
"				taxable		1			0	0					1		264000	Food Packaging > Napkins And Cutlery > Plastic Utensils	Eco-Friendly, spo-disabled		/hotpack-biodegradable-spoon-2000-pcs.jpg	Base and lids sold separately (Applicable to certain products)	Fits to use for roasting in the microwave oven and freezing in the refrigerator	Healthy, harmless, sanitary and safe for use	It is naturally degradable & eco-friendly	An ideal alternative to traditional plastic									0						
	simple	pack-3-0034	Hotpack - Heavy Duty - Biodegradable Spoon - 1000 pcs	BDDSPHD		White	1000 pcs	1	0	visible	Hotpack - Heavy Duty - Biodegradable Spoon - 1000 pcs	"Hotpack - Heavy Duty - Biodegradable Spoon - 1000 pcs - Hotpack global aims to provide the most high-quality recycled foodservice products in the packaging industry. It is our commitment to be sustainable and inspire everyone and others to spearhead the eco-friendly disposables initiative in order to decrease pollution and harmful waste. We work actively and aspires to create and lead a paradigm in which disposables are ultimately regenerative to the environment. 

All the products are designed to reduce your carbon footprint while providing the convenience of single-use serving-ware these products can be further used in the microwave to warm up items and serve. They are crafted from biodegradable, a plant-based by-product of sugarcane processing, these products help to waste and reduce deforestation by giving a sturdier and more nature-friendly alternative to paper. 

We believe in following a green and eco-lifestyle pathway for a sustainable in the future.

Prices for these products are inclusive of base and lid price. If only base is needed, please do let us know.  
"				taxable		1			0	0					1		132000	Food Packaging > Napkins And Cutlery > Plastic Utensils	Eco-Friendly, spo-disabled		/hotpack-heavy-duty-biodegradable-spoon-1000-pcs.jpg	Base and lids sold separately (Applicable to certain products)	Fits to use for roasting in the microwave oven and freezing in the refrigerator	Healthy, harmless, sanitary and safe for use	It is naturally degradable & eco-friendly	An ideal alternative to traditional plastic									0						
